timestamp,adservice-64dd5464b8-njz96,cartservice-c96c85b55-9v2kt,checkoutservice-dcf4c5c7b-cqpzd,currencyservice-8fdf6cf9d-8zlx2,emailservice-7fd5f66d9d-pn94r,frontend-759775d795-97pzx,paymentservice-66c65775b-8tp7v,productcatalogservice-c4cfd98fb-52hf5,recommendationservice-b5b5bfc56-sl4nf,redis-cart-6899b65948-t4dgl,shippingservice-5dcc4d7bd-gsbz6
1779930219,433115136,288010240,36388864,142319616,123236352,48242688,163155968,43040768,113512448,27856896,35094528
1779930224,431525888,288010240,36405248,142319616,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930229,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930234,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930239,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930244,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930249,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930254,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930259,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930264,431525888,288010240,36405248,70885376,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930269,431525888,288010240,36405248,5799936,123236352,48656384,163131392,43044864,113524736,27856896,35094528
1779930274,431525888,288043008,36392960,5799936,123236352,48656384,163094528,43044864,113524736,27856896,35090432
1779930279,431468544,288043008,36392960,5799936,123240448,48459776,163082240,43044864,113524736,27856896,35090432
1779930284,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113524736,27856896,35090432
1779930289,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930294,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930299,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930304,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930309,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930314,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930319,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930324,431468544,288043008,36397056,5799936,123244544,48283648,163082240,43044864,113512448,27856896,35090432
1779930329,431468544,288043008,36397056,5799936,123244544,48283648,163201024,43044864,113512448,27856896,35090432
1779930334,431468544,288043008,36397056,5799936,123244544,48283648,163201024,43044864,113512448,27856896,35090432
1779930339,431521792,288043008,36405248,65069056,123240448,48283648,163364864,43044864,113512448,27856896,35090432
1779930344,431632384,288616448,36405248,130011136,123240448,48254976,163364864,43044864,113512448,27856896,35090432
1779930349,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930354,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930359,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930364,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930369,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930374,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930379,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930384,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930389,431632384,288616448,36413440,130011136,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930394,431632384,288616448,36413440,127315968,123240448,48242688,163364864,43044864,113512448,27856896,35090432
1779930399,435605504,288854016,36409344,127315968,123236352,48242688,163385344,43044864,113516544,27856896,35221504
1779930404,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930409,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930414,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930419,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930424,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930429,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930434,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930439,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930444,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113516544,27856896,35348480
1779930449,439705600,289099776,36413440,62390272,123236352,48615424,163360768,43044864,113528832,27856896,35348480
1779930454,438439936,289099776,36413440,62390272,123236352,49065984,163360768,43044864,113528832,27856896,35348480
1779930459,438439936,289193984,36409344,62390272,123236352,49364992,163340288,43118592,113528832,27856896,35418112
1779930464,437235712,289300480,36409344,62390272,123240448,49364992,163340288,43192320,113545216,27856896,35418112
1779930469,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930474,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930479,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930484,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930489,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930494,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930499,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930504,437235712,289300480,36409344,62390272,123240448,49364992,163328000,43192320,113545216,27856896,35418112
1779930509,437235712,289300480,36409344,62390272,123240448,49278976,163328000,43192320,113545216,27856896,35414016
1779930514,437235712,289300480,36413440,62390272,123240448,48766976,163500032,43200512,113545216,27856896,35414016
1779930519,437235712,289300480,36413440,62390272,123240448,48766976,163500032,43200512,113549312,28119040,35414016
1779930524,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35414016
1779930529,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930534,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930539,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930544,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930549,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930554,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930559,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930564,438128640,289230848,36429824,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930569,438128640,289230848,36417536,62390272,123236352,48766976,163495936,43200512,113549312,28119040,35409920
1779930574,438202368,289398784,36417536,62390272,123236352,48766976,163446784,43200512,113549312,28119040,35414016
1779930579,438276096,289398784,36417536,62390272,123236352,49971200,163446784,43200512,113549312,28119040,35414016
1779930584,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113549312,28119040,35418112
1779930589,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930594,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930599,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930604,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930609,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930614,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930619,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930624,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930629,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43200512,113553408,27856896,35418112
1779930634,438276096,289398784,36417536,62390272,123236352,49971200,163577856,43204608,113549312,27856896,35418112
1779930639,438558720,289378304,36417536,3121152,123240448,49160192,163577856,43204608,113549312,27856896,35418112
1779930644,438558720,289374208,36425728,3121152,123240448,49147904,163553280,43204608,113549312,27856896,35418112
1779930649,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930654,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930659,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930664,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930669,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930674,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930679,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930684,438857728,289374208,36433920,3121152,123240448,49147904,163553280,43208704,113549312,27856896,35418112
1779930689,438857728,289374208,36433920,3121152,123240448,49147904,163717120,43208704,113549312,27856896,35418112
1779930694,439275520,289374208,36433920,3121152,123240448,49147904,163717120,43208704,113549312,27856896,35418112
1779930699,439275520,289484800,36429824,3121152,123236352,49147904,163717120,43208704,113549312,27856896,35418112
1779930704,439664640,289587200,36429824,66424832,123236352,49459200,163717120,43208704,113549312,27856896,35426304
1779930709,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930714,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930719,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930724,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930729,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930734,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930739,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930744,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930749,439664640,289587200,36429824,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35426304
1779930754,442204160,289587200,36560896,131272704,123236352,49459200,163770368,43208704,113557504,27856896,35422208
1779930759,442204160,289574912,36560896,136282112,123236352,49459200,163770368,43208704,113545216,27856896,35422208
1779930764,444813312,289574912,36687872,136282112,123240448,49352704,163786752,43208704,113545216,27856896,35422208
1779930769,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930774,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930779,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930784,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930789,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930794,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930799,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930804,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930809,444813312,289579008,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930814,449650688,289685504,36687872,136282112,123240448,49131520,163921920,43208704,113545216,27856896,35422208
1779930819,449650688,289726464,36683776,86200320,123240448,50077696,163872768,43208704,113545216,27856896,35422208
1779930824,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35422208
1779930829,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930834,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930839,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930844,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930849,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930854,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930859,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930864,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930869,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930874,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930879,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930884,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930889,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930894,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930899,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930904,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930909,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930914,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930919,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930924,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930929,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930934,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930939,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930944,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930949,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930954,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930959,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930964,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930969,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930974,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930979,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930984,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930989,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930994,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779930999,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931004,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931009,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931014,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931019,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931024,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931029,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931034,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931039,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931044,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931049,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931054,454561792,289726464,36683776,86200320,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931059,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931064,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931069,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931074,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931079,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931084,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931089,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931094,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931099,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931104,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931109,454561792,289726464,36683776,19628032,123240448,50077696,163852288,43212800,113545216,28119040,35418112
1779931114,227217408,144809984,18321408,19628032,123240448,50077696,163852288,21823488,56672256,28119040,35418112
1779931119,227217408,196608,196608,,61407232,200704,81707008,21823488,200704,27922432,17494016
1779931124,,,,,,,,,200704,,17494016
