response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0605,0.0000,0.0000,0.0000,0.0602,0.0002,200,337.2054
0.0344,0.0000,0.0000,0.0000,0.0342,0.0002,200,337.4054
0.0397,0.0000,0.0000,0.0000,0.0391,0.0001,200,337.4055
0.0388,0.0000,0.0000,0.0000,0.0387,0.0001,200,337.6042
0.0389,0.0000,0.0000,0.0000,0.0387,0.0000,200,337.6042
0.0550,0.0000,0.0000,0.0001,0.0533,0.0006,200,337.8055
0.0550,0.0000,0.0000,0.0001,0.0541,0.0007,200,337.8055
0.0435,0.0000,0.0000,0.0000,0.0428,0.0006,200,338.0048
0.0435,0.0000,0.0000,0.0001,0.0428,0.0006,200,338.0048
0.0546,0.0000,0.0000,0.0000,0.0544,0.0001,200,338.2053
0.0995,0.0000,0.0000,0.0000,0.0992,0.0001,200,338.2053
0.0700,0.0000,0.0000,0.0000,0.0699,0.0001,200,338.4045
0.0700,0.0000,0.0000,0.0000,0.0699,0.0001,200,338.4045
0.0290,0.0000,0.0000,0.0000,0.0282,0.0007,200,338.6055
0.0291,0.0000,0.0000,0.0000,0.0289,0.0001,200,338.6054
13.4116,0.0043,0.0000,0.0013,13.4012,0.0041,500,358.8096
13.4122,0.0054,0.0000,0.0011,13.4014,0.0042,500,358.8091
0.0677,0.0000,0.0000,0.0000,0.0674,0.0001,500,372.2214
0.0690,0.0000,0.0000,0.0006,0.0683,0.0000,500,372.2213
0.0050,0.0000,0.0000,0.0000,0.0048,0.0001,500,372.4044
0.0083,0.0000,0.0000,0.0000,0.0040,0.0030,500,372.4044
0.0039,0.0000,0.0000,0.0000,0.0038,0.0001,500,372.6054
0.0043,0.0000,0.0000,0.0000,0.0040,0.0002,500,372.6054
0.0059,0.0000,0.0000,0.0000,0.0056,0.0001,500,372.8039
0.0059,0.0000,0.0000,0.0001,0.0058,0.0000,500,372.8039
0.0108,0.0000,0.0000,0.0000,0.0105,0.0001,500,373.0039
0.0124,0.0000,0.0000,0.0000,0.0122,0.0001,500,373.0039
0.0044,0.0000,0.0000,0.0000,0.0040,0.0002,500,373.2038
0.0042,0.0000,0.0000,0.0000,0.0041,0.0001,500,373.2038
0.0061,0.0000,0.0000,0.0001,0.0059,0.0001,500,373.4054
0.0149,0.0000,0.0000,0.0000,0.0136,0.0013,500,373.4055
0.0065,0.0000,0.0000,0.0000,0.0064,0.0001,500,373.6055
0.0066,0.0000,0.0000,0.0000,0.0064,0.0000,500,373.6055
0.0143,0.0000,0.0000,0.0000,0.0141,0.0001,500,373.8048
0.0145,0.0000,0.0000,0.0000,0.0136,0.0007,500,373.8046
0.0169,0.0000,0.0000,0.0001,0.0166,0.0001,500,374.0056
0.0179,0.0000,0.0000,0.0000,0.0165,0.0010,500,374.0055
0.0054,0.0000,0.0000,0.0000,0.0050,0.0003,500,374.2042
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,500,374.2043
0.0058,0.0000,0.0000,0.0000,0.0049,0.0001,500,374.4036
0.0059,0.0000,0.0000,0.0000,0.0056,0.0002,500,374.4037
0.0166,0.0000,0.0000,0.0000,0.0160,0.0004,500,374.6055
0.0168,0.0000,0.0000,0.0001,0.0162,0.0004,500,374.6055
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,500,374.8043
0.0143,0.0000,0.0000,0.0000,0.0075,0.0066,500,374.8041
0.0170,0.0000,0.0000,0.0000,0.0167,0.0001,500,375.0043
0.0171,0.0000,0.0000,0.0000,0.0170,0.0000,500,375.0042
0.0050,0.0000,0.0000,0.0000,0.0044,0.0006,500,375.2039
0.0052,0.0000,0.0000,0.0000,0.0051,0.0001,500,375.2038
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,500,375.4054
0.0108,0.0000,0.0000,0.0000,0.0096,0.0008,500,375.4056
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,500,375.6037
0.0076,0.0000,0.0000,0.0000,0.0072,0.0002,500,375.6037
0.0064,0.0000,0.0000,0.0000,0.0062,0.0000,500,375.8054
0.0064,0.0000,0.0000,0.0000,0.0062,0.0001,500,375.8055
0.0537,0.0000,0.0000,0.0001,0.0297,0.0239,500,376.0036
0.0863,0.0000,0.0000,0.0000,0.0861,0.0001,500,376.0036
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,500,376.2052
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,500,376.2052
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,500,376.4054
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,500,376.4055
0.0044,0.0000,0.0000,0.0000,0.0043,0.0001,500,376.6048
0.0049,0.0000,0.0000,0.0000,0.0046,0.0002,500,376.6048
0.0117,0.0000,0.0000,0.0000,0.0113,0.0001,500,376.8055
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,500,376.8056
0.0110,0.0000,0.0000,0.0000,0.0094,0.0016,500,377.0041
0.0128,0.0000,0.0000,0.0000,0.0114,0.0007,500,377.0040
0.0063,0.0000,0.0000,0.0000,0.0058,0.0004,500,377.2050
0.0065,0.0000,0.0000,0.0001,0.0058,0.0005,500,377.2048
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,500,377.4044
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,500,377.4045
0.0052,0.0000,0.0000,0.0000,0.0050,0.0001,500,377.6056
0.0054,0.0000,0.0000,0.0000,0.0052,0.0000,500,377.6057
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,500,377.8043
0.0108,0.0000,0.0000,0.0000,0.0100,0.0006,500,377.8041
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,500,378.0055
0.0037,0.0000,0.0000,0.0001,0.0022,0.0014,500,378.0055
0.1385,0.0000,0.0000,0.0000,0.1383,0.0002,500,378.2039
0.1833,0.0000,0.0000,0.0000,0.1818,0.0013,500,378.2039
0.0062,0.0000,0.0000,0.0000,0.0060,0.0001,500,378.4044
0.0424,0.0000,0.0000,0.0000,0.0423,0.0001,500,378.4044
0.0061,0.0000,0.0000,0.0000,0.0059,0.0001,500,378.6054
0.0069,0.0000,0.0000,0.0000,0.0068,0.0001,500,378.6055
0.0174,0.0000,0.0000,0.0001,0.0171,0.0001,500,378.8055
0.0174,0.0000,0.0000,0.0000,0.0173,0.0000,500,378.8055
0.0047,0.0000,0.0000,0.0000,0.0031,0.0015,500,379.0051
0.0047,0.0000,0.0000,0.0000,0.0045,0.0001,500,379.0051
0.0072,0.0000,0.0000,0.0001,0.0070,0.0001,500,379.2041
0.0073,0.0000,0.0000,0.0000,0.0055,0.0017,500,379.2041
0.0067,0.0000,0.0000,0.0001,0.0064,0.0001,500,379.4054
0.0067,0.0000,0.0000,0.0001,0.0065,0.0001,500,379.4055
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,500,379.6055
0.0074,0.0000,0.0000,0.0000,0.0070,0.0003,500,379.6054
0.0090,0.0000,0.0000,0.0000,0.0088,0.0002,500,379.8045
0.0114,0.0000,0.0000,0.0003,0.0109,0.0001,500,379.8047
0.0261,0.0000,0.0000,0.0000,0.0259,0.0001,500,380.0045
0.0262,0.0000,0.0000,0.0000,0.0260,0.0001,500,380.0045
0.0064,0.0000,0.0000,0.0000,0.0061,0.0001,500,380.2054
0.0071,0.0000,0.0000,0.0001,0.0069,0.0001,500,380.2054
0.0097,0.0000,0.0000,0.0000,0.0090,0.0006,500,380.4055
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,500,380.4055
0.0062,0.0000,0.0000,0.0000,0.0060,0.0001,500,380.6053
0.0063,0.0000,0.0000,0.0000,0.0060,0.0000,500,380.6053
