response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0063,0.0000,0.0000,0.0000,0.0060,0.0000,500,30.6045
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,500,30.6048
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,500,30.6047
0.0075,0.0000,0.0000,0.0000,0.0075,0.0000,500,30.6048
0.0077,0.0000,0.0000,0.0000,0.0075,0.0000,500,30.6047
0.0077,0.0000,0.0000,0.0000,0.0076,0.0000,500,30.6047
0.0121,0.0000,0.0000,0.0000,0.0119,0.0001,500,30.8048
0.0139,0.0000,0.0000,0.0000,0.0138,0.0000,500,30.8045
0.0137,0.0000,0.0000,0.0000,0.0078,0.0059,500,30.8047
0.0137,0.0000,0.0000,0.0000,0.0137,0.0000,500,30.8047
0.0137,0.0000,0.0000,0.0000,0.0136,0.0000,500,30.8047
0.0138,0.0000,0.0000,0.0000,0.0138,0.0000,500,30.8046
0.0142,0.0000,0.0000,0.0000,0.0142,0.0000,500,30.8047
0.0142,0.0000,0.0000,0.0000,0.0141,0.0000,500,30.8047
0.0147,0.0000,0.0000,0.0000,0.0143,0.0004,500,30.8045
0.0148,0.0000,0.0000,0.0000,0.0147,0.0000,500,30.8045
0.0283,0.0000,0.0000,0.0001,0.0279,0.0001,500,31.0046
0.0281,0.0000,0.0000,0.0000,0.0281,0.0000,500,31.0049
0.0280,0.0000,0.0000,0.0000,0.0279,0.0001,500,31.0050
0.0285,0.0000,0.0000,0.0001,0.0282,0.0000,500,31.0046
0.0281,0.0000,0.0000,0.0000,0.0280,0.0000,500,31.0049
0.0294,0.0000,0.0000,0.0001,0.0293,0.0000,500,31.0049
0.0293,0.0000,0.0000,0.0000,0.0279,0.0015,500,31.0050
0.0299,0.0000,0.0000,0.0000,0.0299,0.0000,500,31.0048
0.0298,0.0000,0.0000,0.0000,0.0297,0.0001,500,31.0050
0.0303,0.0000,0.0000,0.0000,0.0295,0.0007,500,31.0047
0.0079,0.0000,0.0000,0.0000,0.0072,0.0006,500,31.2048
0.0095,0.0000,0.0000,0.0000,0.0072,0.0023,500,31.2048
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,500,31.2049
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,500,31.2048
0.0133,0.0000,0.0000,0.0000,0.0130,0.0002,500,31.2047
0.0136,0.0000,0.0000,0.0000,0.0136,0.0000,500,31.2050
0.0138,0.0000,0.0000,0.0000,0.0094,0.0043,500,31.2048
0.0146,0.0000,0.0000,0.0001,0.0136,0.0009,500,31.2049
0.0147,0.0000,0.0000,0.0000,0.0146,0.0001,500,31.2050
0.0174,0.0000,0.0000,0.0000,0.0172,0.0001,500,31.2045
0.0422,0.0000,0.0000,0.0000,0.0421,0.0001,500,31.4103
0.0957,0.0000,0.0000,0.0000,0.0908,0.0004,500,31.4056
0.0971,0.0000,0.0000,0.0000,0.0966,0.0001,500,31.4101
0.0969,0.0000,0.0000,0.0000,0.0968,0.0000,500,31.4103
0.0974,0.0000,0.0000,0.0000,0.0972,0.0001,500,31.4101
0.0973,0.0000,0.0000,0.0000,0.0973,0.0000,500,31.4102
0.0974,0.0000,0.0000,0.0000,0.0972,0.0001,500,31.4102
0.0975,0.0000,0.0000,0.0000,0.0973,0.0001,500,31.4102
0.1869,0.0000,0.0000,0.0043,0.1824,0.0001,500,31.4056
0.1840,0.0000,0.0000,0.0000,0.1839,0.0001,500,31.4100
0.0092,0.0000,0.0000,0.0000,0.0089,0.0001,500,31.6047
0.0091,0.0000,0.0000,0.0000,0.0089,0.0000,500,31.6047
0.0110,0.0000,0.0000,0.0000,0.0090,0.0020,500,31.6048
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,500,31.6048
0.0124,0.0000,0.0000,0.0000,0.0108,0.0015,500,31.6048
0.0128,0.0000,0.0000,0.0000,0.0124,0.0003,500,31.6047
0.0147,0.0000,0.0000,0.0000,0.0145,0.0000,500,31.6047
0.0147,0.0000,0.0000,0.0000,0.0145,0.0001,500,31.6048
0.0152,0.0000,0.0000,0.0000,0.0150,0.0000,500,31.6045
0.0153,0.0000,0.0000,0.0000,0.0149,0.0001,500,31.6046
0.0223,0.0000,0.0000,0.0000,0.0222,0.0001,500,31.8043
0.0397,0.0000,0.0000,0.0000,0.0396,0.0001,500,31.8042
0.0399,0.0000,0.0000,0.0000,0.0397,0.0000,500,31.8041
0.0398,0.0000,0.0000,0.0000,0.0398,0.0000,500,31.8042
0.0400,0.0000,0.0000,0.0000,0.0397,0.0000,500,31.8041
0.0404,0.0000,0.0000,0.0000,0.0396,0.0007,500,31.8044
0.0410,0.0000,0.0000,0.0000,0.0395,0.0014,500,31.8041
0.0420,0.0000,0.0000,0.0000,0.0419,0.0001,500,31.8043
0.0440,0.0000,0.0000,0.0000,0.0439,0.0001,500,31.8042
0.0438,0.0000,0.0000,0.0000,0.0222,0.0216,500,31.8044
0.3438,0.0000,0.0000,0.0001,0.3419,0.0005,500,32.0072
0.4354,0.0000,0.0000,0.0001,0.4326,0.0003,500,32.0057
0.4704,0.0000,0.0000,0.0006,0.4667,0.0001,500,32.0052
0.5162,0.0000,0.0000,0.0000,0.5143,0.0001,500,32.0070
0.5189,0.0000,0.0000,0.0008,0.4330,0.0841,500,32.0063
0.0541,0.0000,0.0000,0.0000,0.0525,0.0015,500,32.4756
0.5319,0.0000,0.0000,0.0000,0.5190,0.0110,500,32.0069
0.5327,0.0000,0.0000,0.0000,0.4667,0.0645,500,32.0072
0.5475,0.0000,0.0000,0.0000,0.4321,0.1126,500,32.0057
0.5461,0.0000,0.0000,0.0000,0.5447,0.0001,500,32.0071
0.5461,0.0000,0.0000,0.0000,0.5446,0.0001,500,32.0072
0.0769,0.0000,0.0000,0.0000,0.0273,0.0495,500,32.5252
0.2511,0.0000,0.0000,0.0000,0.1887,0.0623,500,32.3510
0.1610,0.0000,0.0000,0.0000,0.1609,0.0001,500,32.4411
0.0489,0.0000,0.0000,0.0000,0.0488,0.0001,500,32.5533
0.0849,0.0000,0.0000,0.0000,0.0847,0.0001,500,32.5232
0.0799,0.0000,0.0000,0.0000,0.0770,0.0028,500,32.5388
0.1914,0.0000,0.0000,0.0000,0.1912,0.0001,500,32.6021
0.1984,0.0000,0.0000,0.0000,0.1983,0.0001,500,32.6036
0.1986,0.0000,0.0000,0.0000,0.1983,0.0002,500,32.6037
0.1835,0.0000,0.0000,0.0000,0.1831,0.0003,500,32.6188
0.1986,0.0000,0.0000,0.0000,0.1985,0.0000,500,32.6037
0.1987,0.0000,0.0000,0.0000,0.1985,0.0001,500,32.6037
0.1945,0.0000,0.0000,0.0000,0.1942,0.0002,500,32.6081
0.2627,0.0000,0.0000,0.0000,0.2627,0.0000,500,32.5399
0.2497,0.0000,0.0000,0.0000,0.2496,0.0000,500,32.5533
0.2498,0.0000,0.0000,0.0000,0.2497,0.0001,500,32.5532
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,500,32.7935
0.1480,0.0000,0.0000,0.0000,0.0052,0.1427,500,32.8035
0.1479,0.0000,0.0000,0.0000,0.1478,0.0001,500,32.8036
0.1480,0.0000,0.0000,0.0000,0.1479,0.0001,500,32.8035
0.1479,0.0000,0.0000,0.0000,0.0052,0.1427,500,32.8036
0.1479,0.0000,0.0000,0.0000,0.1474,0.0005,500,32.8041
0.1491,0.0000,0.0000,0.0000,0.1490,0.0000,500,32.8030
0.1484,0.0000,0.0000,0.0000,0.1484,0.0000,500,32.8036
0.1547,0.0000,0.0000,0.0000,0.1545,0.0001,500,32.8036
0.1973,0.0000,0.0000,0.0000,0.1972,0.0001,500,32.8030
0.1978,0.0000,0.0000,0.0000,0.1554,0.0423,500,32.8027
0.0484,0.0000,0.0000,0.0000,0.0483,0.0001,500,32.9520
0.0526,0.0000,0.0000,0.0000,0.0524,0.0001,500,33.0004
0.0848,0.0000,0.0000,0.0000,0.0847,0.0001,500,33.0004
0.1197,0.0000,0.0000,0.0000,0.1196,0.0001,500,33.0039
0.2100,0.0000,0.0000,0.0000,0.2097,0.0002,500,33.0040
0.1612,0.0000,0.0000,0.0000,0.1611,0.0000,500,33.0530
0.2102,0.0000,0.0000,0.0000,0.2101,0.0000,500,33.0040
0.2106,0.0000,0.0000,0.0000,0.0832,0.1272,500,33.0038
0.2106,0.0000,0.0000,0.0000,0.2105,0.0000,500,33.0039
0.1293,0.0000,0.0000,0.0001,0.1289,0.0001,500,33.0852
0.2179,0.0000,0.0000,0.0000,0.0833,0.1345,500,33.0038
0.2177,0.0000,0.0000,0.0000,0.2175,0.0001,500,33.0040
0.2412,0.0000,0.0000,0.0000,0.2401,0.0010,500,33.2142
0.2855,0.0000,0.0000,0.0000,0.2854,0.0001,500,33.2145
0.2796,0.0000,0.0000,0.0000,0.2795,0.0001,500,33.2217
0.2807,0.0000,0.0000,0.0001,0.2339,0.0467,500,33.2217
0.4984,0.0000,0.0000,0.0000,0.4982,0.0001,500,33.0040
0.2929,0.0000,0.0000,0.0000,0.2927,0.0001,500,33.2140
0.2924,0.0000,0.0000,0.0000,0.2835,0.0089,500,33.2144
0.3023,0.0000,0.0000,0.0000,0.3022,0.0000,500,33.2045
0.2926,0.0000,0.0000,0.0000,0.2837,0.0088,500,33.2142
0.2925,0.0000,0.0000,0.0000,0.2925,0.0000,500,33.2144
0.0517,0.0000,0.0000,0.0000,0.0515,0.0000,500,33.4553
0.1000,0.0000,0.0000,0.0000,0.0999,0.0001,500,33.5069
0.1000,0.0000,0.0000,0.0000,0.0999,0.0001,500,33.5069
0.0999,0.0000,0.0000,0.0000,0.0998,0.0001,500,33.5069
0.1074,0.0000,0.0000,0.0000,0.1072,0.0002,500,33.5000
0.1006,0.0000,0.0000,0.0000,0.1006,0.0000,500,33.5068
0.1006,0.0000,0.0000,0.0000,0.1004,0.0002,500,33.5069
0.1051,0.0000,0.0000,0.0000,0.1050,0.0001,500,33.5024
0.1062,0.0000,0.0000,0.0000,0.1060,0.0001,500,33.5013
