response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0087,0.0000,0.0000,0.0000,0.0085,0.0000,500,25.2047
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,500,25.2047
0.0086,0.0000,0.0000,0.0000,0.0044,0.0041,500,25.2049
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,500,25.2050
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,500,25.3048
0.0117,0.0000,0.0000,0.0000,0.0117,0.0001,500,25.3048
0.0149,0.0000,0.0000,0.0001,0.0146,0.0002,500,25.3049
0.0176,0.0000,0.0000,0.0000,0.0175,0.0001,500,25.3047
0.0211,0.0000,0.0000,0.0000,0.0210,0.0001,500,25.3047
0.0220,0.0000,0.0000,0.0000,0.0211,0.0008,500,25.3046
0.0221,0.0000,0.0000,0.0000,0.0221,0.0000,500,25.3048
0.0260,0.0000,0.0000,0.0000,0.0258,0.0001,500,25.3048
0.0282,0.0000,0.0000,0.0001,0.0280,0.0001,500,25.3045
0.0280,0.0000,0.0000,0.0000,0.0268,0.0012,500,25.3047
0.0079,0.0000,0.0000,0.0000,0.0072,0.0007,500,25.4045
0.0110,0.0000,0.0000,0.0000,0.0087,0.0023,500,25.4054
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,500,25.4053
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,500,25.4054
0.0119,0.0000,0.0000,0.0000,0.0111,0.0008,500,25.4053
0.0129,0.0000,0.0000,0.0000,0.0128,0.0000,500,25.4043
0.0128,0.0000,0.0000,0.0000,0.0128,0.0000,500,25.4047
0.0161,0.0000,0.0000,0.0000,0.0160,0.0001,500,25.4045
0.0160,0.0000,0.0000,0.0000,0.0159,0.0001,500,25.4046
0.0170,0.0000,0.0000,0.0000,0.0169,0.0001,500,25.4047
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,500,25.5050
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,500,25.5050
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,500,25.5050
0.0111,0.0000,0.0000,0.0000,0.0109,0.0000,500,25.5047
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,500,25.5048
0.0114,0.0000,0.0000,0.0000,0.0113,0.0000,500,25.5049
0.0115,0.0000,0.0000,0.0000,0.0113,0.0000,500,25.5048
0.0124,0.0000,0.0000,0.0000,0.0122,0.0000,500,25.5047
0.0128,0.0000,0.0000,0.0000,0.0127,0.0000,500,25.5048
0.0127,0.0000,0.0000,0.0000,0.0126,0.0000,500,25.5049
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,500,25.6046
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,500,25.6046
0.0093,0.0000,0.0000,0.0000,0.0091,0.0001,500,25.6043
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,500,25.6044
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,500,25.6045
0.0095,0.0000,0.0000,0.0000,0.0095,0.0000,500,25.6046
0.0095,0.0000,0.0000,0.0000,0.0095,0.0000,500,25.6046
0.0112,0.0000,0.0000,0.0000,0.0112,0.0000,500,25.6046
0.0114,0.0000,0.0000,0.0000,0.0096,0.0018,500,25.6045
0.0114,0.0000,0.0000,0.0000,0.0113,0.0000,500,25.6045
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,500,25.7038
0.0036,0.0000,0.0000,0.0000,0.0036,0.0001,500,25.7038
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,500,25.7039
0.0044,0.0000,0.0000,0.0000,0.0034,0.0009,500,25.7039
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,500,25.7039
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,500,25.7039
0.0057,0.0000,0.0000,0.0000,0.0057,0.0000,500,25.7039
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,500,25.7038
0.0063,0.0000,0.0000,0.0000,0.0061,0.0000,500,25.7038
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,500,25.7039
0.0110,0.0000,0.0000,0.0000,0.0109,0.0001,500,25.8050
0.0110,0.0000,0.0000,0.0000,0.0109,0.0001,500,25.8049
0.0203,0.0000,0.0000,0.0000,0.0201,0.0001,500,25.8047
0.0228,0.0000,0.0000,0.0000,0.0199,0.0029,500,25.8051
0.0223,0.0000,0.0000,0.0000,0.0222,0.0000,500,25.8061
0.0229,0.0000,0.0000,0.0000,0.0225,0.0003,500,25.8055
0.0236,0.0000,0.0000,0.0000,0.0233,0.0003,500,25.8051
0.0234,0.0000,0.0000,0.0000,0.0233,0.0001,500,25.8061
0.0272,0.0000,0.0000,0.0000,0.0271,0.0001,500,25.8062
0.0053,0.0000,0.0000,0.0000,0.0051,0.0001,500,25.9049
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,500,25.9048
0.0067,0.0000,0.0000,0.0000,0.0067,0.0000,500,25.9048
0.1089,0.0000,0.0000,0.0000,0.0245,0.0844,500,25.8060
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,500,25.9049
0.0101,0.0000,0.0000,0.0000,0.0101,0.0000,500,25.9049
0.0134,0.0000,0.0000,0.0000,0.0101,0.0032,500,25.9047
0.0145,0.0000,0.0000,0.0000,0.0143,0.0001,500,25.9047
0.0145,0.0000,0.0000,0.0000,0.0143,0.0001,500,25.9048
0.0151,0.0000,0.0000,0.0000,0.0149,0.0001,500,25.9048
0.0074,0.0000,0.0000,0.0000,0.0071,0.0002,500,25.9149
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,500,26.0047
0.0050,0.0000,0.0000,0.0000,0.0049,0.0001,500,26.0048
0.0050,0.0000,0.0000,0.0000,0.0049,0.0001,500,26.0048
0.0058,0.0000,0.0000,0.0000,0.0056,0.0002,500,26.0047
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,500,26.0048
0.0061,0.0000,0.0000,0.0000,0.0058,0.0003,500,26.0047
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,500,26.0047
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,500,26.0048
0.0101,0.0000,0.0000,0.0000,0.0099,0.0002,500,26.0047
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,500,26.0048
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,500,26.1047
0.0033,0.0000,0.0000,0.0000,0.0033,0.0001,500,26.1050
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,500,26.1049
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,500,26.1049
